3002.218018	288.167206
3001.073486	307.814972
2999.928955	299.032013
2998.782471	290.251984
2997.635986	296.748779
2996.491455	283.608887
2995.344971	290.104584
2994.198486	307.502411
2993.052002	311.811340
2991.905518	289.957245
2990.759033	292.087921
2989.610596	289.859070
2988.464111	298.526062
2987.315674	281.046265
2986.169189	257.037537
2985.020752	304.908142
2983.872314	298.323853
2982.723877	283.033081
2981.575439	276.454712
2980.427002	282.937195
2979.278564	341.643219
2978.130127	293.719879
2976.979736	263.215424
2975.831299	287.095459
2974.680908	293.570587
2973.530518	273.952789
2972.380127	330.426758
2971.231689	310.809326
2970.081299	356.392242
2968.928955	297.667450
2967.778564	265.031219
2966.628174	297.566589
2965.475830	258.426422
2964.325439	301.808289
2963.173096	303.928040
2962.022705	303.876526
2960.870361	301.654846
2959.718018	331.981049
2958.565674	282.027588
2957.413330	305.839600
2956.260986	281.931946
2955.106689	305.735901
2953.954346	310.019989
2952.800049	273.118164
2951.647705	294.744202
2950.493408	288.193634
2949.339111	277.312256
2948.184814	296.760437
2947.030518	277.218201
2945.876221	298.825165
2944.721924	287.949341
2943.567627	285.735809
2942.411377	264.044373
2941.257080	266.163513
2940.100830	281.263306
2938.944580	292.031586
2937.790283	283.330719
2936.634033	291.932495
2935.477783	263.775726
2934.319580	285.348267
2933.163330	289.622559
2932.007080	298.217407
2930.850830	276.560516
2929.692627	252.750702
2928.534424	282.946350
2927.378174	302.334076
2926.219971	263.417847
2925.061768	267.690735
2923.903564	274.120575
2922.745361	271.915985
2921.587158	271.869843
2920.427002	278.295685
2919.268799	325.701660
2918.108643	273.888000
2916.950439	271.685272
2915.790283	269.483276
2914.630127	299.614532
2913.469971	273.702057
2912.309814	284.429413
2911.149658	290.844330
2909.989502	260.638428
2908.827393	301.513916
2907.667236	249.783386
2906.505127	241.129196
2905.344971	264.766571
2904.182861	281.939240
2903.020752	279.739532
2901.858643	268.934631
2900.696533	264.586700
2899.534424	281.747742
2898.372314	260.196075
2897.210205	296.702118
2896.046143	303.100677
2894.884033	318.094147
2893.719971	260.019287
2892.555908	281.460632
2891.391846	305.042908
2890.227783	272.773712
2889.063721	277.022278
2887.899658	287.710663
2886.735596	270.487915
2885.571533	251.124664
2884.405518	259.665985
2883.239502	266.058746
2882.075439	266.013519
2880.909424	276.692841
2879.743408	250.911316
2878.577393	242.291946
2877.411377	304.421326
2876.245361	237.922684
2875.079346	246.454559
2873.911377	280.696167
2872.745361	244.228409
2871.577393	265.606781
2870.411377	267.703247
2869.243408	248.386353
2868.075439	297.584747
2866.907471	278.269348
2865.739502	329.586090
2864.571533	273.895081
2863.401611	263.151306
2862.233643	290.914551
2861.065674	293.003784
2859.895752	256.601990
2858.725830	282.214172
2857.555908	262.927551
2856.387939	279.980896
2855.218018	264.974976
2854.046143	264.929901
2852.876221	239.250809
2851.706299	279.790375
2850.536377	232.763062
2849.364502	301.045929
2848.192627	294.590576
2847.022705	239.047302
2845.850830	245.408585
2844.678955	238.965942
2843.507080	247.458313
2842.335205	298.605743
2841.163330	238.843933
2839.989502	281.446716
2838.817627	275.003387
2837.643799	289.876678
2836.471924	274.909760
2835.298096	259.947906
2834.124268	255.642929
2832.950439	264.119385
2831.776611	261.944763
2830.602783	246.995285
2829.428955	217.148514
2828.253174	249.039703
2827.079346	257.510010
2825.903564	263.849609
2824.729736	263.804688
2823.553955	291.411987
2822.378174	267.968292
2821.202393	280.680847
2820.026611	291.263092
2818.850830	257.203125
2817.675049	252.908752
2816.497314	274.114868
2815.321533	265.569946
2814.143799	269.773071
2812.968018	271.850952
2811.790283	282.421997
2810.612549	282.373871
2809.434814	227.134247
2808.257080	256.808990
2807.079346	277.985474
2805.899658	246.113129
2804.721924	265.162903
2803.542236	252.392059
2802.364502	218.419754
2801.184814	279.868866
2800.005127	248.023300
2798.825439	264.936981
2797.645752	228.866531
2796.466064	258.490326
2795.286377	296.577667
2794.106689	264.756348
2792.925049	271.064270
2791.745361	249.844757
2790.563721	290.024536
2789.382080	266.692413
2788.200439	266.646942
2787.018799	253.906143
2785.837158	224.245514
2784.655518	230.552750
2783.473877	268.579865
2782.292236	224.130783
2781.108643	251.575592
2779.927002	255.760117
2778.743408	253.603119
2777.559814	223.977875
2776.376221	272.530334
2775.192627	242.911957
2774.009033	263.989685
2772.825439	261.833069
2771.641846	242.787628
2770.456299	257.522064
2769.272705	284.914307
2768.087158	236.333008
2766.903564	242.621933
2765.718018	255.236908
2764.532471	221.448761
2763.346924	263.584473
2762.161377	274.081055
2760.973877	240.306976
2759.788330	233.943176
2758.602783	240.224945
2757.415283	229.649551
2756.229736	240.142914
2755.042236	254.845016
2753.854736	271.647888
2752.667236	229.492737
2751.479736	265.239899
2750.292236	279.927612
2749.104736	271.462372
2747.915283	248.272018
2746.727783	239.815048
2745.538330	239.774094
2744.348877	290.203278
2743.161377	245.999878
2741.971924	277.490906
2740.782471	245.915833
2739.593018	214.351532
2738.401611	260.539703
2737.212158	243.689056
2736.022705	264.651489
2734.831299	191.104538
2733.641846	233.065704
2732.450439	228.827209
2731.259033	266.569641
2730.067627	256.031006
2728.876221	285.362823
2727.684814	216.083450
2726.493408	211.851440
2725.300049	249.564468
2724.108643	283.070953
2722.915283	262.057953
2721.723877	245.244308
2720.530518	228.436401
2719.337158	194.871140
2718.143799	234.643402
2716.950439	249.265976
2715.757080	276.449432
2714.563721	234.523056
2713.368408	221.921371
2712.175049	240.722580
2710.979736	244.867172
2709.784424	240.640244
2708.591064	244.783432
2707.395752	223.823486
2706.200439	232.151001
2705.005127	225.838013
2703.807861	242.525269
2702.612549	213.218491
2701.417236	215.272034
2700.219971	211.055878
2699.022705	269.520294
2697.827393	231.873138
2696.630127	248.542191
2695.432861	221.352646
2694.235596	206.699646
2693.038330	237.977036
2691.839111	212.890381
2690.641846	229.548386
2689.444580	225.336197
2688.245361	210.695007
2687.046143	252.373596
2685.846924	256.501160
2684.649658	233.522049
2683.450439	216.804779
2682.249268	235.526398
2681.050049	208.394760
2679.850830	227.111404
2678.649658	245.821625
2677.450439	212.453506
2676.249268	274.892761
2675.050049	247.777542
2673.848877	237.326080
2672.647705	228.959625
2671.446533	206.028381
2670.245361	228.881210
2669.042236	226.761642
2667.841064	214.242645
2666.637939	207.966934
2665.436768	272.390015
2664.233643	197.500916
2663.030518	226.567490
2661.827393	224.450439
2660.624268	193.243652
2659.421143	226.451065
2658.218018	224.335098
2657.014893	226.373474
2655.809814	234.640549
2654.606689	226.295898
2653.401611	217.954117
2652.196533	244.896927
2650.991455	242.779922
2649.788330	238.588943
2648.581299	259.291351
2647.376221	217.767410
2646.171143	244.687134
2644.966064	219.766022
2643.759033	219.728348
2642.553955	223.835785
2641.346924	254.880386
2640.139893	219.615356
2638.932861	240.292587
2637.725830	221.611191
2636.518799	238.139404
2635.311768	238.098572
2634.102783	204.936661
2632.895752	204.901520
2631.686768	256.600311
2630.479736	213.107254
2629.270752	270.992828
2628.061768	273.014648
2626.852783	212.997620
2625.643799	223.298996
2624.434814	219.126236
2623.225830	233.556763
2622.014893	198.385864
2620.805908	223.145813
2619.594971	233.436584
2618.384033	214.807419
2617.175049	256.072601
2615.964111	229.186935
2614.753174	243.598358
2613.540283	251.812714
2612.329346	286.852142
2611.118408	245.536301
2609.905518	247.557129
2608.694580	204.199585
2607.481689	216.538132
2606.268799	220.624802
2605.055908	199.971329
2603.843018	210.243027
2602.630127	197.841812
2601.417236	249.320313
2600.204346	191.593460
2598.989502	238.935745
2597.776611	205.943726
2596.561768	253.267288
2595.346924	247.047607
2594.134033	226.421417
2592.919189	236.672638
2591.704346	236.632004
2590.487549	183.101135
2589.272705	236.550720
2588.057861	207.717560
2586.841064	201.513107
2585.626221	205.590302
2584.409424	246.665970
2583.192627	240.458008
2581.975830	201.374664
2580.759033	230.102936
2579.542236	273.200287
2578.325439	219.754944
2577.108643	227.930908
2575.889893	197.095566
2574.673096	252.485291
2573.454346	223.708679
2572.235596	199.045975
2571.016846	223.631790
2569.798096	205.131516
2568.579346	225.605881
2567.360596	246.073196
2566.141846	207.076004
2564.921143	227.539459
2563.702393	237.748093
2562.481689	239.756424
2561.260986	206.933640
2560.040283	227.383011
2558.819580	217.103195
2557.598877	202.731323
2556.378174	237.502930
2555.157471	227.226654
2553.936768	192.393082
2552.714111	178.035309
2551.491455	235.293549
2550.270752	220.933334
2549.048096	204.532715
2547.825439	212.677429
2546.602783	235.131699
2545.380127	216.692810
2544.157471	228.919037
2542.932861	245.228210
2541.710205	204.321671
2540.485596	192.029327
2539.262939	245.101639
2538.038330	212.384872
2536.813721	206.222885
2535.589111	202.104477
2534.364502	181.658615
2533.139893	206.116440
2531.913330	195.878937
2530.688721	191.765106
2529.462158	212.129135
2528.237549	240.643539
2527.010986	199.822098
2525.784424	191.633102
2524.557861	224.212891
2523.331299	238.439926
2522.104736	232.286072
2520.876221	222.059845
2519.649658	213.874023
2518.421143	205.691025
2517.194580	195.474625
2515.966064	215.799393
2514.737549	207.620255
2513.509033	217.760208
2512.280518	209.583542
2511.052002	238.029617
2509.823486	193.238617
2508.593018	215.576477
2507.364502	205.372391
2506.134033	187.039642
2504.905518	225.628525
2503.675049	223.557312
